pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.309
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.178
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0.01
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.434
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.084
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.005
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.307
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.16
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0.002
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.383
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.099
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.008
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.337
pe,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.17
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.104
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.046
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0.089
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.72
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.04
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.132
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.046
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0.083
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.71
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.028
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.107
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.009
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0.083
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.761
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.04
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.122
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.046
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0.083
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.72
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.028
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.115
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.05
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0.087
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.713
do,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.036
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Doctorado,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.846
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Inferior,0.104
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Educación Secundaria Superior,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,Grado en educación terciaria,0.021
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Ciencias,6,"Maestría, especialización",0.029
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Doctorado,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.942
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Inferior,0.023
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Educación Secundaria Superior,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,Grado en educación terciaria,0.012
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,3,"Maestría, especialización",0.024
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Doctorado,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.846
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Inferior,0.104
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Educación Secundaria Superior,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,Grado en educación terciaria,0.021
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Lectura,6,"Maestría, especialización",0.029
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Doctorado,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.942
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Inferior,0.023
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Educación Secundaria Superior,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,Grado en educación terciaria,0.012
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,3,"Maestría, especialización",0.024
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Doctorado,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Postsecundaria no Terciaria o Educación Terciaria de Ciclo Corto,0.846
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Inferior,0.104
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Educación Secundaria Superior,0
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,Grado en educación terciaria,0.021
uy,Nivel educacional del docente,Frecuencia del nivel educacional más alto alcanzado por el docente por asignatura,Matemáticas,6,"Maestría, especialización",0.029
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.048
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.952
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.054
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.946
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.031
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.969
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.045
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.955
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.035
ar,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.965
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.145
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.855
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.162
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.838
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.087
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.913
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.162
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.838
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.173
br,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.827
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.007
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.993
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.006
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.994
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,1
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.007
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.993
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.012
cl,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.988
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.202
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.798
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.05
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.95
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.049
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.951
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.06
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.94
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.212
co,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.788
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.024
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.976
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.021
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.979
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.017
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.983
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.031
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.969
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.022
cr,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.978
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.207
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.793
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.444
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.556
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.206
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.794
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.36
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.64
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.202
ec,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.798
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.589
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.411
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.787
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.213
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.582
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.418
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.787
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.213
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.596
gt,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.404
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.376
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.624
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.397
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.603
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.358
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.642
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.414
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.586
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.383
hn,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.617
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.187
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.813
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.259
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.741
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.187
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.813
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.259
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.741
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.187
mx,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.813
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.518
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.482
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.653
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.347
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.525
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.475
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.653
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.347
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.52
ni,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.48
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.158
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.842
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.221
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.779
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.138
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.862
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.222
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.778
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.176
pa,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.824
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.045
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.955
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.04
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.96
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.044
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.956
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.04
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.96
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.045
py,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.955
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.185
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.815
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.162
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.838
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.177
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.823
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.172
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.828
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.192
pe,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.808
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.28
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.72
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.255
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.745
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.207
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.793
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.245
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.755
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.255
do,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.745
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,No,0.104
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Ciencias,6,Sí,0.896
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,No,0.041
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,3,Sí,0.959
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,No,0.104
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Lectura,6,Sí,0.896
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,No,0.041
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,3,Sí,0.959
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,No,0.104
uy,Título de profesor,Frecuencia de docentes que poseen el título de profesor por asignatura,Matemáticas,6,Sí,0.896
